target_name,observation_id,filter,fits_name,mag_ab,mag_err,mag_ab_apcorr,mag_ab_apcorr_err,count_rate,count_rate_err,net_counts,net_counts_err,aper_counts,bkg_per_pix,bkg_rms_per_pix,bkg_counts_ap,bkg_counts_ap_err,A_ap_eff,A_bg_eff,zp_ab,trail_height_pix,trail_semi_out_pix,trail_semi_in_pix,tds_corr,c2,c2_err,f_apcorr,f_apcorr_err,apcorr_mag,apcorr_mag_err,c1,c1_err,c1_detail_csv,coi_factor,rate_bkg_6,rate_bkg_6_coi,rate_tot_6,rate_tot_6_coi,count_rate_coi,count_rate_coi_err,count_rate_final,count_rate_final_err,count_rate_final_apcorr,count_rate_final_apcorr_err,v_mag_1,v_mag_1_corrected,mlim_obs
Pluto,0793183801,L,P0793183801OMS059SIMAGE0000.FTZ,17.95784807725,0.05006072225700184,17.95784807725,0.05006072225700184,1.3771600958187513,0.0448345872412103,1569.9625092333765,51.11142945497974,2495.6463859220967,5.991178450531232,1.4711628348345116,925.6838766887201,10.80425078426423,154.5078125,442.6220703125,18.5662,13.0,6.0,0.0,1.14315450191498,1.0744875201,0.0349126848,1.0,0.0,0.0,0.0,1.0,0.0,,1.035261425523055,0.8120034006041406,0.8336240890424313,2.189163496422892,2.259344813013219,1.4257207239707876,0.046639982200922504,1.7512202443757638,0.08074462877212692,1.7512202443757638,0.08074462877212692,14.66,16.1442,21.213638
Pluto,0793183801,L,P0793183801OMS060SIMAGE0000.FTZ,17.891541510452885,0.04863774137760126,17.891541510452885,0.04863774137760126,1.4612868746520522,0.044865035387780784,1665.8670371033395,51.14614034207009,2496.3115568831563,5.874420162162854,1.6052063931863851,830.4445197798169,10.936915241857413,141.3662109375,430.490234375,18.5662,13.0,6.0,0.0,1.14315462112427,1.0744875201,0.0349126848,1.0,0.0,0.0,0.0,1.0,0.0,,1.0371022117144844,0.7284601050700149,0.750019668395025,2.189746979722067,2.265523518046015,1.5155038496509898,0.046735958927058896,1.8615015227571179,0.0833897279245338,1.8615015227571179,0.0833897279245338,14.66,16.1442,21.213638
Pluto,0793183801,L,P0793183801OMS077SIMAGE0000.FTZ,18.053681463000427,0.05201546117352044,18.053681463000427,0.05201546117352044,1.2585686385197616,0.04414503230568018,1434.7682479125283,50.32533682847541,2381.777824150864,6.87269883818608,1.8423503025930263,947.0095762383359,12.282577203040036,137.79296875,427.1884765625,18.5662,13.0,6.000000000000001,0.0,1.14315700531006,1.0744875201,0.0349126848,1.0,0.0,0.0,0.0,1.0,0.0,,1.037106249926476,0.8307101545950315,0.8555853327262518,2.089278793114793,2.1608547336965525,1.3052694009703005,0.04595256227142385,1.603272763465027,0.07680962239308443,1.603272763465027,0.07680962239308443,14.66,16.1442,21.213638
Pluto,0793183801,L,P0793183801OMS073SIMAGE0000.FTZ,17.931294571109678,0.04802719913115277,17.931294571109678,0.04802719913115277,1.412402421593364,0.042194365140820284,1610.1387606164349,48.101576260535126,2239.9522589042317,5.568902436310683,1.5277516588506475,629.8134982877967,8.591238551212797,113.0947265625,404.462890625,18.5662,13.0,6.0,0.0,1.14315640926361,1.0744875201,0.0349126848,1.0,0.0,0.0,0.0,1.0,0.0,,1.0344194711772894,0.5524679809542077,0.5674960463083211,1.9648704025475716,2.0285126123424515,1.4610165660341305,0.04385366389393705,1.7945773065789248,0.0793825770346694,1.7945773065789248,0.0793825770346694,14.66,16.1442,21.213638
Pluto,0793183801,L,P0793183801OMS064SIMAGE0000.FTZ,17.913706582365258,0.049258992077832305,17.913706582365258,0.049258992077832305,1.4315141917370353,0.045134295009644144,1631.9261785802203,51.453096310994326,2508.4191855085082,5.789089378697912,1.632978436663296,876.493006928288,11.789908162490045,151.404296875,439.7607421875,18.5662,13.0,6.0,0.0,1.14315521717072,1.0744875201,0.0349126848,1.0,0.0,0.0,0.0,1.0,0.0,,1.0372779138048576,0.7688535148493754,0.7917143541897983,2.2003677065864107,2.276592408576837,1.484878054387039,0.04701719031900211,1.8238846448350805,0.08274821804822832,1.8238846448350805,0.08274821804822832,14.66,16.1442,21.213638
Pluto,0793183801,L,P0793183801OMS074SIMAGE0000.FTZ,17.956585816807674,0.050493634619039524,17.956585816807674,0.050493634619039524,1.375558969483439,0.045583962587300894,1568.1372252111203,51.96571734952302,2541.4042972729076,6.0969484335370705,1.670899451816483,973.2670720617873,12.610768508604474,159.6318359375,447.359375,18.5662,13.0,6.000000000000001,0.0,1.1431565284729,1.0744875201,0.0349126848,1.0,0.0,0.0,0.0,1.0,0.0,,1.0376702928640127,0.8537430456682344,0.8793749698289326,2.2293020151516734,2.306751648544532,1.4273766787155995,0.04749295403625648,1.7532573704044083,0.08153762706066504,1.7532573704044083,0.08153762706066504,14.66,16.1442,21.213638
Pluto,0793183801,L,P0793183801OMS063SIMAGE0000.FTZ,17.978998426547946,0.04997583001893877,17.978998426547946,0.04997583001893877,1.3501052041280892,0.0438227072054701,1539.1199327060217,49.95788621423591,2391.740701698931,6.038090040172197,1.4985605431541509,852.6207689929091,10.200475150482541,141.20703125,430.3486328125,18.5662,13.0,5.999999999999999,0.0,1.14315509796143,1.0744875201,0.0349126848,1.0,0.0,0.0,0.0,1.0,0.0,,1.0356344412827976,0.7479129552569379,0.7687913172150613,2.098018159385027,2.1670067659652523,1.398215448750191,0.045585978187103346,1.7174362660130078,0.07905264530109252,1.7174362660130078,0.07905264530109252,14.66,16.1442,21.213638
Pluto,0793183801,L,P0793183801OMS067SIMAGE0000.FTZ,18.068166963927624,0.05078768144199304,18.068166963927624,0.05078768144199304,1.2451900409977055,0.04172753676843381,1419.5166467373842,47.569391916014546,2170.7464234242216,6.464200829620441,1.6665424322227629,751.2297766868372,9.596906993149846,116.2138671875,407.2734375,18.5662,13.0,6.0,0.0,1.14315557479858,1.0744875201,0.0349126848,1.0,0.0,0.0,0.0,1.0,0.0,,1.0343579616483447,0.658973488321787,0.6769398364995696,1.9041635293194925,1.9649120691707749,1.2879722326712053,0.04334077755754117,1.5820245346784831,0.07400266556572507,1.5820245346784831,0.07400266556572507,14.66,16.1442,21.213638
#Pluto,0793183801,L,P0793183801OMS070SIMAGE0000.FTZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pluto,0793183801,L,P0793183801OMS080SIMAGE0000.FTZ,18.027409561289154,0.050855944446585526,18.027409561289154,0.050855944446585526,1.291377719740813,0.043383057958311176,1472.1706005045269,49.45668607247474,2345.7407381441444,6.885811877014613,1.6116349806152541,873.5701376396175,10.011146743863684,126.865234375,417.1103515625,18.5662,13.0,6.0,0.0,1.14315736293793,1.0744875201,0.0349126848,1.0,0.0,0.0,0.0,1.0,0.0,,1.0355128503552737,0.7662895944207172,0.7876875773472587,2.05766731416153,2.124925800801362,1.3372382234541031,0.04511539760765118,1.64254083567362,0.07693671895402361,1.64254083567362,0.07693671895402361,14.66,16.1442,21.213638
Potomac,0674480401,L,P0674480401OMS407SIMAGE1000.FTZ,19.479079939782512,0.09264425975669507,19.479079939782512,0.09264425975669507,0.3916323653871897,0.03084563719147408,422.9629546181649,33.313288166792006,1029.2144015001832,4.450476959855379,1.3594929326118235,606.2514468820183,8.975564995226835,136.2216796875,425.71875,18.5662,13.0,5.999999999999999,0.0,1.0,1.0744875201,0.0349126848,1.0,0.0,0.0,0.0,1.0,0.0,,1.0251043413062764,0.561343932298165,0.5725817661935948,0.9529762976853547,0.9740458041480489,0.40146403795445407,0.03167549233859207,0.4313680985510136,0.03680800689385978,0.4313680985510136,0.03680800689385978,16.23,17.7142,19.507391
Sarpedon,0800400501,L,P0800400501OMS408SIMAGE1000.FTZ,19.742479681368916,0.07578400092355873,19.742479681368916,0.07578400092355873,0.30592990044483953,0.018880062809493607,917.7897013345187,56.64018842848082,2952.395301654469,10.478268981802053,1.8028633981083422,2034.6056003199506,15.991111392249856,194.173828125,479.236328125,18.5662,13.0,6.0,0.0,1.0,1.0744875201,0.0349126848,1.0,0.0,0.0,0.0,1.0,0.0,,1.0295912106109755,0.6782018667733168,0.6956007012931273,0.9841317672181564,1.0105834378542249,0.31498273656109754,0.019458275531270053,0.3384450194818453,0.02362334643871624,0.3384450194818453,0.02362334643871624,17.12,18.6042,20.12307
#Tinette,0400890201,L,P0400890201OMS409SIMAGE2000.FTZ,20.22333949887745,0.12681627455231173,20.22333949887745,0.12681627455231173,0.17583786461693432,0.019674825856387374,773.686604314511,86.56923376810444,6550.46612720564,27.494026257781748,3.3728942791016236,5776.779522891129,30.7207764874372,210.1103515625,532.15234375,18.5662,9.0,6.0,0.0,1.08978807926178,1.0744875201,0.0349126848,1.0,0.0,0.0,0.0,1.0164873089629252,0.007319001812168415,/Users/eracero/workspace/tfm-viu/results/batch_L/elena/c1corr/c1_details_Tinette_P0400890201OMS409SIMAGE2000.csv,1.0384519591409076,1.8964175201410274,1.947992960672155,2.0751544779592823,2.1336027046894075,0.1856097440172524,0.02082387516318276,0.21734227088813507,0.025386039605182698,0.21734227088813507,0.025386039605182698,17.44,18.9242,20.89806
Tinette,0400890201,L,P0400890201OMS412SIMAGE2000.FTZ,19.988741616066232,0.12997217539518313,19.988741616066232,0.12997217539518313,0.2402810756385241,0.02766792817663754,1057.236732809506,121.73888397720518,12278.110332403332,28.480221706070925,3.2969112896056494,11220.873599593826,50.42068563211027,393.98828125,663.6875,18.5662,13.0,6.000000000000002,0.0,1.0,1.0744875201,0.0349126848,1.0,0.0,0.0,0.0,1.0,0.0,,1.0448703620399327,2.5501985453622336,2.637765380835429,2.790479621000758,2.888827955329198,0.2510625744937691,0.028926118856336336,0.26976360305773145,0.03229308260189957,0.26976360305773145,0.03229308260189957,17.44,18.9242,20.89806
Tinette,0400890201,L,P0400890201OMS409SIMAGE2000.FTZ,20.111672286893917,0.12002566525865303,20.111672286893917,0.12002566525865303,0.19356032167776924,0.020313137864006795,851.6654153821846,89.3778066016299,7057.345311831683,27.306783552048397,3.236001308825715,6205.679896449498,30.51306279426362,227.2578125,580.8759765625,18.5662,8.0,6.0,0.0,1.08978807926178,1.0744875201,0.0349126848,1.0,0.0,0.0,0.0,1.0190584382923817,0.011919381157620909,/Users/eracero/workspace/tfm-viu/results/batch_L/elena/c1corr/c1_details_Tinette_P0400890201OMS409SIMAGE2000.csv,1.0429229679436616,2.2918704163023715,2.359124168992075,2.48911969542669,2.564839972601157,0.20571580360908204,0.021736916586573757,0.24088573663363086,0.026629374719795817,0.24088573663363086,0.026629374719795817,17.44,18.9242,20.89806
Seeligeria,0303670101,L,P0303670101OMS413SIMAGE1000.FTZ,18.562164312737533,0.05007789513496032,18.562164312737533,0.05007789513496032,0.8159976688247623,0.024281312544822534,1631.9953376495246,48.56262508964507,2288.9884585305117,6.453342501507249,1.6216058527509638,656.993120880987,8.327070137023766,101.806640625,393.0595703125,18.5662,8.0,6.000000000000001,0.0,1.07366073131561,1.0744875201,0.0349126848,1.0,0.0,0.0,0.0,1.037550052880004,0.013836043919812186,/Users/eracero/workspace/tfm-viu/results/batch_L/elena/c1corr/c1_details_Seeligeria_P0303670101OMS413SIMAGE1000.csv,1.0276562197463326,0.533806910715802,0.5448195009064513,1.380445335154894,1.4148727436575197,0.8700532427510684,0.028481676508612185,1.0037239219635974,0.046295214774626725,1.0037239219635974,0.046295214774626725,15.63,17.1142,20.0592
Seeligeria,0303670101,L,P0303670101OMS009SIMAGE1000.FTZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lictoria,0012440101,L,P0012440101OMS410SIMAGE1000.FTZ,18.402134482229027,0.06265572064810107,18.402134482229027,0.06265572064810107,1.0351897030732413,0.04926901325125646,828.1517624585931,39.41521060100517,1441.2316946591018,3.4762526679770804,1.2928490343993102,613.0799322005087,10.598449512192264,176.3623046875,462.8310546875,18.5662,13.0,5.999999999999999,0.0,1.0,1.0744875201,0.0349126848,1.0,0.0,0.0,0.0,1.0,0.0,,1.045694654644105,0.7663499152506358,0.7980603708210675,1.801539618323877,1.8805527098673742,1.0824923390463068,0.051625511139825435,1.1631245089091145,0.06712166153574094,1.1631245089091145,0.06712166153574094,15.29,16.7742,19.364645
Ariane,0675470501,L,P0675470501OMS401SIMAGE1000.FTZ,20.92159299143804,0.3505246737446047,20.92159299143804,0.3505246737446047,0.10189366295291742,0.03271905945979509,305.68098885875224,98.15717837938529,7540.9617789192125,14.591741432801136,2.540241464031558,7235.28079006046,45.75882306706816,495.84765625,757.69921875,18.5662,13.0,6.0,0.0,1.0,1.0744875201,0.0349126848,1.0,0.0,0.0,0.0,1.0,0.0,,1.0435043237736759,2.4117602633534867,2.4843914882574754,2.513653926306404,2.5907179661139823,0.10632647785650695,0.034152699797736545,0.11424647351300571,0.03688392745070436,0.11424647351300571,0.03688392745070436,16.84,18.3242,19.927706
Ariane,0675470501,L,P0675470501OMS402SIMAGE1000.FTZ,20.860129994635837,0.1389777590171765,20.860129994635837,0.1389777590171765,0.10901195298626241,0.013493018699342945,327.03585895878723,40.479056098028835,1514.7845948133618,14.266080646473338,2.5939441728942163,1187.7487358545745,11.125169112153015,83.2568359375,376.83203125,18.5662,13.0,6.000000000000001,0.0,1.0,1.0744875201,0.0349126848,1.0,0.0,0.0,0.0,1.0,0.0,,1.0321730281186077,0.39591624528485825,0.4080235738243485,0.5049281982711207,0.5205427714393023,0.11251919761495377,0.01393107671273054,0.12090047360893351,0.015475656040036315,0.12090047360893351,0.015475656040036315,16.84,18.3242,19.927706
Vivian,0693990301,L,P0693990301OMS011FSIMAGL000.FTZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vivian,0693990301,L,P0693990301OMS015FSIMAGL000.FTZ,20.54088581029898,0.1762029130237984,20.54088581029898,0.1762029130237984,0.12966768511870014,0.020607580481763386,648.3384255935007,103.03790240881693,8823.169530300424,24.413867974859684,3.121960219904135,8174.831104706923,42.351384894811396,334.84375,609.26171875,18.5662,13.0,5.999999999999998,0.0,1.12451672554016,1.0744875201,0.0349126848,1.0,0.0,0.0,0.0,1.0,0.0,,1.0354440174970767,1.6349662209413847,1.6763233547581702,1.7646339060600849,1.810586983577023,0.1342636288188528,0.021348311395998593,0.1622279483718143,0.026327797067600273,0.1622279483718143,0.026327797067600273,17.4,18.8842,21.13498
Flagstaff,0804250301,L,P0804250301OMS008FSIMAGL000.FTZ,20.483306699814385,0.1440182245147166,20.483306699814385,0.1440182245147166,0.09769753532717859,0.012111362401202676,488.48767663589297,60.55681200601338,3495.2500371616334,30.588585451223555,3.1923329445411475,3006.7623605257404,13.110203780644039,98.296875,572.8974609375,18.5662,3.0,6.0,0.0,1.14558386802673,1.0744875201,0.0349126848,1.0,0.0,0.0,0.0,1.358756248829321,0.04613844807721578,/Users/eracero/workspace/tfm-viu/results/batch_L/elena/c1corr/c1_details_Flagstaff_P0804250301OMS008FSIMAGL000.csv,1.0468968500131084,2.6058607124556414,2.686419788722401,2.7386078490766685,2.8253923478992142,0.13897255917681317,0.017872502419161065,0.1710634868132439,0.022690837966264383,0.1710634868132439,0.022690837966264383,17.51,18.9942,20.047064
Epstein,0205330501,L,P0205330501OMS401SIMAGE1000.FTZ,21.094699742694083,0.4559792600203483,21.094699742694083,0.4559792600203483,0.08823308553124497,0.03693276247084397,74.11579184624577,31.023520475508935,825.8991030312027,3.5950000030512843,1.2408170633433047,751.7833111849569,11.685876931712029,209.119140625,493.0380859375,18.5662,13.0,6.0,0.0,1.0,1.0744875201,0.0349126848,1.0,0.0,0.0,0.0,1.0,0.0,,1.0274655290123431,0.894980132363044,0.9150837100346535,0.983213217894289,1.0057401639364054,0.09065645390175192,0.037959097077497804,0.09740922833395338,0.04090919694554588,0.09740922833395338,0.04090919694554588,17.33,18.8142,19.402891
Kalman,0725290145,L,P0725290145OMS416SIMAGE0000.FTZ,22.621950170303787,1.1040029224342183,22.621950170303787,1.1040029224342183,0.019145551019155407,0.019456630042036162,31.398703671414864,31.908873268939306,901.8199934898876,5.374882564413438,1.4121556724205242,870.4212898184727,10.7868531001095,161.9423828125,449.4658203125,18.5662,13.0,6.000000000000001,0.0,1.12863957881927,1.0744875201,0.0349126848,1.0,0.0,0.0,0.0,1.0,0.0,,1.0277214246089792,0.5307446889137029,0.5443203756081801,0.5498902399328582,0.5639966685765104,0.01967629296833029,0.0199971185453637,0.02386162036596617,0.024263079255033005,0.02386162036596617,0.024263079255033005,18.15,19.6342,19.777819
Parler,0747400143,L,P0747400143OMS412SIMAGE0000.FTZ,22.53671553802318,0.7898317242417278,22.53671553802318,0.7898317242417278,0.020594414388812498,0.014965765315571491,84.43709899413125,61.35963779384311,3306.146681061946,14.522490555571197,2.1693883076173237,3221.7095820678146,21.420981983318942,221.8427734375,504.76171875,18.5662,13.0,6.0,0.0,1.13373863697052,1.0744875201,0.0349126848,1.0,0.0,0.0,0.0,1.0,0.0,,1.0287977711937968,0.785782824894589,0.8058004907472909,0.8063772392834014,0.8269879783695426,0.021187487622251755,0.015397710702300277,0.025810343520745592,0.018776045121707115,0.025810343520745592,0.018776045121707115,18.31,19.7942,20.265831
1996 UT,0412592401,L,P0412592401OMS010FSIMAGL000.FTZ,20.63554005993496,0.33731030638714493,20.63554005993496,0.33731030638714493,0.12172225004125471,0.0375904322909583,121.72225004125471,37.5904322909583,1207.5539767493028,5.064527491626051,1.491909221118669,1085.831726708048,14.334804605289097,214.3994140625,497.9072265625,18.5662,13.0,6.0,0.0,1.1047397851944,1.0744875201,0.0349126848,1.0,0.0,0.0,0.0,1.0,0.0,,1.029040894303075,1.0858317267080482,1.1098864178095313,1.2075539767493029,1.2351435908485666,0.12525717303903527,0.03870077425302402,0.14868391090286198,0.04619227467955685,0.14868391090286198,0.04619227467955685,17.96,19.4442,20.054035
1996 BB2,0694640901,L,P0694640901OMS404SIMAGE0000.FTZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
