"observation_id";"sso_name";"ra_deg_1";"dec_deg_1";"ra_deg_2";"dec_deg_2";"filter";"xmatch_type";"v_mag_1";"v_mag_1_corrected";"mlim_obs"
"0108860101";"2002 NP42";185.61253;10.555095;185.6887;10.555266;L;2;19.65;21.1342;19.607706
"0203170301";"1999 RO190";188.06718;-0.01716675;188.3407;-0.15492134;L;4;20.52;22.0042;20.354403
"0747390149";"1999 XS108";17.892447;0.37122643;17.904572;0.3745008;L;2;20.28;21.7642;20.239107
"0300960601";"1992 ED29";204.34674;-9.532177;204.52402;-9.573303;L;2;20.0;21.4842;19.604355
"0303560501";"1992 RY6";194.51065;1.8595706;194.52757;1.8506824;L;2;20.1;21.5842;19.816479
"0693990101";"1994 RT2";169.88016;6.603909;170.01292;6.5537944;L;2;21.41;22.8942;21.730982
"0402750301";"1998 FD107";35.249207;19.967405;35.33935;20.028263;L;2;19.99;21.4742;19.859058
"0693990301";"1998 FB120";169.91974;6.6242576;170.4063;6.3816037;L;2;20.49;21.9742;21.13498
"0677610135";"1998 KU50";32.03368;-4.1676617;32.085323;-3.9881058;L;2;20.22;21.7042;19.81661
"0694640601";"1998 KT56";266.89575;-28.43462;267.06964;-28.43819;L;2;19.76;21.2442;20.040825
"0801610101";"1998 QC3";44.222343;0.25565577;44.385555;0.12820186;L;4;19.99;21.4742;20.467802
"0601390201";"1998 QT82";310.97482;-10.800596;311.13797;-10.80435;L;2;19.72;21.2042;19.664627
"0762260301";"1998 RJ36";350.85193;-1.1309947;350.9905;-1.092889;L;2;20.19;21.6742;19.82945
"0692330501";"1998 SK51";171.54231;14.577574;171.60182;14.561608;L;2;21.25;22.7342;20.770937
"0555631001";"1998 UH";225.8635;-42.069458;226.13344;-42.00619;L;2;19.81;21.2942;21.018867
"0037982701";"1998 WV16";35.187805;-3.0964477;35.210815;-3.1009634;L;2;19.56;21.0442;20.938175
"0603500301";"1999 CC96";126.61886;26.507591;126.755424;26.448689;L;2;20.17;21.6542;20.299387
"0149180701";"1999 JL55";272.5609;-26.120636;272.5794;-26.125418;L;2;19.56;21.0442;19.364485
"0741300601";"1999 JL55";21.497705;1.876406;21.818771;1.9693224;L;2;20.21;21.6942;19.825579
"0677681235";"1999 JB88";31.07962;-6.5445557;31.26622;-6.6040425;L;2;19.84;21.3242;19.841936
"0677681236";"1999 JB88";31.07962;-6.5445557;31.26622;-6.6040425;L;2;19.84;21.3242;19.844381
"0555870201";"1999 RC178";151.85258;12.40812;152.06038;12.336806;L;2;20.89;22.3742;20.505556
"0795711701";"1999 RQ233";263.11118;-27.458185;263.1676;-27.4631;L;2;20.74;22.2242;21.237051
"0727761201";"1999 SC11";283.88;-38.053284;284.001;-37.98355;L;2;19.76;21.2442;19.962337
"0603980101";"1999 UX35";3.351043;5.5268273;3.6045234;5.6390986;L;2;20.09;21.5742;20.619598
"0203280101";"1999 UZ43";17.181429;13.48208;17.210213;13.492751;L;2;20.08;21.5642;20.451813
"0551851201";"1999 VS51";116.12225;39.631355;116.178635;39.500576;L;2;20.06;21.5442;21.268917
"0651120101";"1999 XX1";68.66163;24.098658;69.439606;24.181774;L;3;19.58;21.0642;20.971247
"0693990301";"1999 XR79";169.86043;6.7415943;170.12201;6.619047;L;4;21.63;23.1142;21.13498
"0743030101";"2000 AV3";258.76343;-39.910866;259.01877;-39.964096;L;2;19.93;21.4142;20.489431
"0502430101";"2000 CE11";197.55734;-5.6323476;197.85374;-5.7352815;L;2;20.53;22.0142;20.082464
"0673002336";"2000 CH24";352.0926;-1.1985319;352.723;-0.8857162;L;2;20.39;21.8742;19.932152
"0200240301";"2000 CJ72";112.3186;20.777597;112.37771;20.784037;L;2;20.68;22.1642;20.361313
"0611182001";"2000 DP50";83.68835;22.028004;83.75938;22.030977;L;2;20.25;21.7342;19.934025
"0693050601";"2000 DK71";180.32623;-3.7538533;180.36879;-3.7694314;L;2;20.21;21.6942;20.525343
"0690420101";"2000 EC11";121.59822;15.460792;121.68654;15.436078;L;2;21.17;22.6542;21.011806
"0675471801";"2000 EY77";323.37823;-13.4459915;323.42365;-13.436199;L;2;20.19;21.6742;19.685972
"0037981401";"2000 EJ140";36.562637;-3.330476;36.59131;-3.3451133;L;4;20.46;21.9442;20.754547
"0653450601";"2000 GX85";161.50945;4.454755;161.71178;4.4295154;L;2;19.93;21.4142;21.295784
"0601670101";"2000 JP71";19.56399;3.1841443;19.793692;3.2809834;L;4;20.71;22.1942;20.787832
"0693540301";"2000 LY14";39.414803;21.135534;39.428696;21.157509;L;2;19.47;20.9542;19.459106
"0604740101";"2000 NA6";321.2285;-12.198733;321.6524;-12.007057;L;4;18.94;20.4242;21.07735
"0603980101";"2000 NA7";5.3247805;5.4099;5.53308;5.5053596;L;4;19.77;21.2542;20.619598
"0300470101";"2000 OG40";13.416726;12.816027;13.599278;12.911221;L;2;19.48;20.9642;20.067461
"0111000101";"2000 QX143";4.741961;16.412579;4.8587284;16.487663;L;2;20.01;21.4942;20.553785
"0803161101";"2000 RR40";159.28058;-2.6756055;159.29912;-2.7045465;L;2;19.54;21.0242;19.633095
"0200730401";"2000 SU23";37.810284;-7.6200824;37.895977;-7.575892;L;2;20.57;22.0542;20.257444
"0611181001";"2000 SA115";83.54449;22.025652;83.58044;22.028076;L;2;20.13;21.6142;20.002636
"0412592101";"2000 SM148";83.437996;21.913176;83.50202;21.905775;L;2;20.96;22.4442;20.504515
"0783450201";"2000 SW180";337.47385;-0.23960927;337.5383;-0.20151372;L;2;20.27;21.7542;20.894442
"0201902801";"2000 SO200";329.4513;-7.7087;329.53302;-7.678464;L;2;20.18;21.6642;19.932707
"0722570301";"2000 WO31";172.141;17.202196;172.18811;17.16913;L;2;19.97;21.4542;20.276335
"0203450201";"2000 WR49";330.54962;-18.97787;330.8203;-18.973219;L;2;19.64;21.1242;20.324316
"0694640201";"2000 WJ88";266.18222;-29.298893;266.26266;-29.275562;L;2;19.94;21.4242;20.11182
"0722670201";"2000 WF168";187.00139;7.587228;187.11096;7.6069303;L;4;21.15;22.6342;20.934832
"0158961001";"2000 XV44";329.71826;-30.097416;329.78452;-30.022758;L;2;20.22;21.7042;20.399677
"0693990201";"2000 YX102";169.53035;6.981929;169.98698;6.813006;L;2;20.79;22.2742;21.740555
"0722270101";"2001 CM7";229.52766;-24.068445;229.70341;-24.088093;L;2;19.98;21.4642;19.901241
"0152860101";"2001 FH";356.83356;-2.202197;356.95346;-2.1619756;L;2;20.38;21.8642;20.321297
"0744420101";"2001 FR23";275.96112;-12.706472;276.57388;-12.828459;L;2;20.29;21.7742;20.759808
"0741930101";"2001 FD48";210.8569;-33.9809;211.3588;-33.992985;L;3;19.2;20.6842;20.710346
"0136550101";"2001 FS67";186.90591;2.1607172;187.16298;2.021919;L;2;20.05;21.5342;20.62759
"0555870201";"2001 FY128";152.16626;12.316715;152.44795;12.240269;L;2;20.45;21.9342;20.505556
"0764010101";"2001 FV143";342.15417;-19.328154;342.4981;-19.027014;L;3;20.2;21.6842;20.251501
"0301730101";"2001 FU144";264.70728;-30.848877;264.94626;-30.96497;L;2;19.33;20.8142;19.99171
"0601600101";"2001 FL159";221.21426;-20.891808;221.32872;-20.968973;L;2;20.53;22.0142;20.403181
"0655670101";"2001 HK65";267.41656;-28.12535;268.09644;-28.217907;L;2;19.69;21.1742;20.078299
"0675471301";"2001 NY20";191.09572;-12.054818;191.14447;-12.072874;L;2;20.57;22.0542;20.204107
"0164571201";"2001 OD65";211.93105;-3.779837;211.99352;-3.8287103;L;4;20.75;22.2342;20.57395
"0801681301";"2001 PY15";267.21066;-28.647537;267.34113;-28.639957;L;2;20.21;21.6942;20.203415
"0743110301";"2001 PA40";150.34683;3.6347446;150.4801;3.602241;L;2;20.44;21.9242;20.163137
"0804300901";"2001 PL48";258.2025;-39.36282;258.29242;-39.314316;L;2;20.17;21.6542;20.357723
"0500760101";"2001 QE21";168.11531;13.586836;168.16135;13.570959;L;4;20.31;21.7942;20.638515
"0302440301";"2001 QX152";333.62793;-17.025398;333.65375;-17.004124;L;2;20.36;21.8442;20.203733
"0066950401";"2001 QR212";349.46152;0.17763422;349.47696;0.18828492;L;2;19.78;21.2642;19.859446
"0302380401";"2001 QJ282";334.98914;-27.898771;335.0682;-27.84288;L;4;19.06;20.5442;20.202164
"0652480201";"2001 RC25";44.073288;19.39445;44.437893;19.526194;L;2;21.29;22.7742;20.995527
"0112320101";"2001 RV65";7.4206743;4.7130275;7.501964;4.768706;L;4;20.5;21.9842;20.159023
"0811022601";"2001 RO68";83.57424;21.870392;83.621826;21.861216;L;2;19.64;21.1242;20.0327
"0693990301";"2001 RN106";169.82983;6.618889;170.14897;6.4842324;L;3;21.22;22.7042;21.13498
"0763460201";"2001 SX8";119.76495;15.420476;119.8142;15.42177;L;2;20.3;21.7842;20.245659
"0109860401";"2001 SL40";21.417315;1.8354517;21.437069;1.846863;L;2;19.61;21.0942;19.759733
"0744500201";"2001 SQ55";65.59217;19.468159;65.74015;19.507524;L;2;20.23;21.7142;20.37036
"0505670101";"2001 SR153";266.10156;-29.112762;266.50363;-29.185717;L;3;20.09;21.5742;20.032873
"0165971601";"2001 SJ228";284.0117;-38.04896;284.1026;-37.99166;L;2;19.9;21.3842;20.013203
"0165971701";"2001 SJ228";284.10565;-37.98995;284.21252;-37.93547;L;2;19.9;21.3842;20.167706
"0146990101";"2001 SW230";155.45029;12.987151;155.48753;12.967516;L;2;19.91;21.3942;19.477118
"0653830101";Dufu;260.75647;-28.724058;260.90485;-28.765556;L;2;20.11;21.5942;19.711613
"0764190301";"2001 TP37";265.64844;-29.11156;265.75757;-29.13586;L;2;20.07;21.5542;20.46943
"0038540101";"2001 TU59";29.757414;8.521593;29.797056;8.533668;L;2;19.76;21.2442;19.52778
"0152530101";"2001 TV131";122.481865;28.18467;122.64885;28.18694;L;2;20.43;21.9142;20.439968
"0551201001";"2001 TZ182";140.72891;1.0499221;140.78525;0.99078315;L;2;20.42;21.9042;20.346418
"0200430901";"2001 TA205";210.32007;-1.8564848;210.33012;-1.8770444;L;2;20.03;21.5142;20.207869
"0747420101";"2001 UB184";21.866205;-0.7090245;22.31033;-0.4219661;L;2;20.36;21.8442;20.15826
"0652480201";"2001 VW3";43.833473;19.394716;44.271534;19.546297;L;3;20.81;22.2942;20.995527
"0794580701";"2001 VQ12";334.39752;-8.420888;334.53494;-8.34147;L;2;20.32;21.8042;20.125849
"0652480301";"2001 VL33";43.86485;19.190376;44.204563;19.266882;L;3;20.74;22.2242;20.994055
"0201670201";"2001 VZ93";209.14551;5.4059987;209.21237;5.3261843;L;3;20.45;21.9342;20.34008
"0747390131";"2001 VO117";16.413153;-0.35658273;16.445362;-0.3419993;L;2;20.1;21.5842;20.31841
"0747390101";"2001 VO117";16.410955;-0.35761714;16.730696;-0.25083724;L;2;20.1;21.5842;20.265905
"0600090101";"2001 WY15";2.7740824;14.61206;2.8779242;14.651312;L;2;19.61;21.0942;19.820698
"0404968501";"2001 XH55";33.878418;-3.42778;33.89426;-3.3972328;L;2;19.68;21.1642;20.37873
"0137550501";"2001 XK58";83.695114;22.102966;83.754974;22.102282;L;2;19.79;21.2742;19.533842
"0761510301";"2001 XS238";123.58661;21.570662;123.70214;21.548315;L;2;20.23;21.7142;20.591377
"0677680140";"2002 AY63";30.271753;-6.6173005;30.560307;-6.3882637;L;2;20.2;21.6842;19.703232
"0677680138";"2002 AY63";30.271753;-6.6173005;30.560307;-6.3882637;L;2;20.2;21.6842;19.696136
"0677640139";"2002 CZ5";30.216942;-5.4632635;30.416523;-5.2909026;L;4;20.2;21.6842;19.793882
"0743950701";"2002 FP4";146.37096;10.066917;146.51338;10.011513;L;2;20.57;22.0542;20.746174
"0201830201";"2002 GG33";213.34874;-3.1688046;213.35527;-3.1837125;L;2;20.43;21.9142;20.256687
"0673550201";"2002 JX37";266.02377;-29.869564;266.4045;-29.974432;L;2;20.24;21.7242;20.489431
"0693990201";"2002 NE4";169.9523;6.606949;170.26257;6.4720464;L;2;22.12;23.6042;21.740555
"0801681101";"2002 NC57";267.34497;-29.68926;267.4135;-29.672966;L;2;20.61;22.0942;20.268242
"0203230401";"2002 PK80";228.77252;-20.218822;228.86275;-20.224031;L;2;20.1;21.5842;20.203049
"0747420131";"2002 PU132";22.364382;-0.48231065;22.395746;-0.4633128;L;2;20.23;21.7142;20.192793
"0747420101";"2002 PU132";22.365467;-0.48164335;22.765211;-0.2700505;L;2;20.23;21.7142;20.15826
"0764191201";"2002 QQ19";264.88498;-29.119013;265.07315;-29.12416;L;2;20.37;21.8542;19.947222
"0305540601";"2002 RQ79";246.24068;-24.456339;246.69041;-24.556576;L;4;20.52;22.0042;21.521074
"0305540701";"2002 RQ79";246.7753;-24.568663;247.20772;-24.66535;L;2;20.48;21.9642;21.523897
"0821800301";"2002 RN130";185.9988;12.883348;186.19719;12.904991;L;2;20.41;21.8942;21.405886
"0782010101";"2002 RH134";20.517773;0.9338031;20.821598;1.0928316;L;3;19.17;20.6542;20.498602
"0651120101";"2002 SB8";68.27135;24.177923;68.72694;24.286613;L;2;21.38;22.8642;20.971247
"0555690401";"2002 SP55";265.67984;-23.720757;265.7074;-23.728664;L;2;20.03;21.5142;19.596466
"0790860101";"2002 TG120";147.16725;0.31865656;147.41653;0.15118064;L;4;21.04;22.5242;20.774525
"0743630901";"2002 TA143";266.44324;-29.055809;266.51364;-29.101322;L;2;19.88;21.3642;19.586416
"0693820101";"2002 TD162";198.06088;-1.0939525;198.21016;-1.0816228;L;2;20.22;21.7042;20.921854
"0780790101";"2002 TC209";192.57877;7.556262;192.5899;7.5386157;L;2;19.93;21.4142;20.165583
"0725310145";"2002 TJ278";136.86664;0.47212318;136.87636;0.47261238;L;2;20.12;21.6042;19.770844
"0744490501";"2002 WC";339.1585;-12.570767;339.31903;-12.424459;L;2;19.4;20.8842;19.682575
"0201830501";"2002 XG29";213.17636;-3.0681448;213.23117;-3.1014583;L;4;20.59;22.0742;20.217299
"0502290101";"2002 XJ59";7.4731393;4.8029623;7.5946155;4.83768;L;4;20.8;22.2842;20.587307
"0744500201";"2002 XY70";65.47279;19.627537;65.665184;19.664454;L;2;20.52;22.0042;20.37036
"0306090301";"2003 AD42";311.12195;-10.58522;311.2389;-10.565194;L;2;19.74;21.2242;20.34464
"0723260101";"2003 AJ52";115.24794;25.288261;115.37133;25.247637;L;2;20.61;22.0942;20.19195
"0404968401";"2003 BZ7";34.085583;-3.3988242;34.118397;-3.3760731;L;2;19.38;20.8642;20.4097
"0502050201";"2003 BT19";183.40607;14.086403;183.47675;14.098211;L;2;19.41;20.8942;19.863657
"0723800601";North Dakota;181.20122;1.9093026;181.37326;1.8065727;L;2;20.43;21.9142;20.237307
"0830190501";"2003 GC15";133.72536;20.155163;133.76538;20.15103;L;2;20.5;21.9842;21.074335
"0556213001";"2003 JW2";202.42427;-0.8373985;202.47626;-0.82442385;L;2;19.79;21.2742;19.787159
"0693960101";"2003 QA64";273.26965;-12.944081;273.5978;-12.884037;L;3;20.53;22.0142;20.82187
"0403410101";"2003 QL72";274.95193;-10.054164;275.07587;-10.115973;L;2;20.49;21.9742;20.448486
"0200430701";"2003 QJ89";25.949995;2.2945564;25.988283;2.3185093;L;2;20.52;22.0042;20.172379
"0302351601";"2003 SQ41";149.71367;2.9410746;149.7598;2.8607724;L;2;20.12;21.6042;20.743528
"0723780401";"2003 SR286";322.22388;-7.735473;322.2475;-7.7117715;L;2;20.58;22.0642;20.27672
"0762210201";"2003 SX293";265.64078;-27.742289;265.88538;-27.738943;L;2;20.39;21.8742;20.086227
"0203362301";"2003 UL36";149.68799;2.0771637;149.75511;2.0676043;L;2;19.97;21.4542;20.485289
"0748190101";"2003 UB66";28.871744;5.344699;28.9849;5.47506;L;2;19.19;20.6742;20.765934
"0206060201";"2003 UR101";144.90314;15.116374;145.0145;15.086217;L;2;20.14;21.6242;20.194166
"0762520301";"2003 UT144";135.855;15.358702;136.04626;15.254044;L;2;20.27;21.7542;20.021412
"0505460201";"2003 UJ186";333.2412;-17.794525;333.3483;-17.760136;L;4;20.59;22.0742;20.822746
"0694640301";"2003 UH252";266.2494;-29.042662;266.28445;-29.045134;L;2;20.4;21.8842;20.053236
"0677690131";"2003 WQ80";31.903185;-6.7806377;32.177742;-6.8818326;L;2;20.65;22.1342;20.23754
"0744500401";"2003 WH95";65.59479;19.541088;65.67718;19.548616;L;2;20.87;22.3542;20.4453
"0041160101";"2003 XY11";262.16873;-14.260109;262.34366;-14.201379;L;2;19.79;21.2742;19.732658
"0764190201";"2004 BC59";264.75842;-28.173075;264.8044;-28.163612;L;4;20.15;21.6342;20.287523
"0405860101";"2004 BM59";351.7155;-2.0727947;351.80832;-2.027486;L;4;19.73;21.2142;21.103668
"0303561001";"2004 BP106";192.58417;-23.607822;192.60071;-23.598602;L;2;19.86;21.3442;20.256231
"0723801701";"2004 CH92";350.96228;-12.385406;351.47372;-12.222424;L;2;20.61;22.0942;20.195326
"0677610136";"2004 EK43";31.681282;-4.0278497;31.741486;-3.8147404;L;4;20.16;21.6442;19.80403
"0205010201";"2004 FW123";188.50807;7.9106865;188.55757;7.8198295;L;2;18.45;19.9342;20.009485
"0200730201";"2004 GE1";201.63347;7.7403274;201.73943;7.7194457;L;2;20.27;21.7542;19.864746
"0305920101";"2004 GH30";16.821156;14.268396;16.904041;14.29011;L;2;19.91;21.3942;20.140509
"0206490301";"2004 JY10";337.0333;-24.99036;337.12415;-24.993128;L;4;19.87;21.3542;20.077547
"0112230701";"2004 KE13";244.10326;-6.2607784;244.20398;-6.317578;L;4;20.42;21.9042;20.014345
"0652330201";"2004 NF25";73.95903;30.362177;74.058586;30.352232;L;2;19.46;20.9442;19.30486
"0830191201";"2004 SB58";340.68896;-16.968573;340.8632;-16.929682;L;4;19.89;21.3742;20.12511
"0500540101";"2004 TY102";269.5784;-33.889515;269.85175;-33.936733;L;2;20.12;21.6042;20.312197
"0203450101";"2005 BO11";134.7206;14.067233;134.87451;14.010299;L;3;20.64;22.1242;20.317167
"0550410201";"2005 CV36";98.344444;17.812027;98.38877;17.807476;L;2;20.59;22.0742;20.217873
"0201750201";"2005 GD69";197.26143;-1.4443158;197.28775;-1.4593589;L;4;20.78;22.2642;20.470642
"0206740101";"2005 GM123";39.60606;16.603083;39.64193;16.62314;L;2;20.54;22.0242;20.319244
"0500760101";"2781 P-L";168.16606;13.504729;168.2184;13.509276;L;2;20.72;22.2042;20.638515
"0793183101";Sabinagarroni;334.45346;-8.428657;334.59122;-8.359101;L;2;20.4;21.8842;20.221037
"0106660601";"1999 CT86";333.6819;-17.8782;333.95865;-17.661682;L;2;20.48;21.9642;20.816488
"0728990101";"1999 JC15";123.398895;25.721653;123.65537;25.762888;L;2;20.09;21.5742;19.81512
"0658600101";"2000 EG155";266.34033;-28.97654;266.45807;-28.925268;L;2;20.38;21.8642;20.116682
"0658600201";"2000 EG155";266.52228;-28.905304;266.66885;-28.878195;L;2;20.4;21.8842;20.496834
"0653290201";"2000 SA208";0.8762242;-2.0809395;0.9039585;-2.0608299;L;2;20.22;21.7042;19.923573
"0404790101";"2000 UE44";243.46265;-22.500088;243.6298;-22.540716;L;2;20.7;22.1842;20.275503
"0783540401";"2000 WY132";266.53537;-32.247715;266.86453;-32.17878;L;2;20.42;21.9042;21.743471
"0083000301";"2000 WE160";170.72943;5.6314635;170.8124;5.6116037;L;2;19.9;21.3842;19.421833
"0601670101";"2001 WM12";19.606514;3.433749;19.776041;3.488112;L;4;20.94;22.4242;20.787832
"0065820101";"2001 YD136";51.972145;31.1751;52.21197;31.16917;L;2;20.42;21.9042;20.292824
"0691660501";"2002 AN76";66.91884;25.983536;66.969284;26.003788;L;2;20.72;22.2042;20.225164
"0761910201";"2002 RB106";328.52908;-9.35774;328.84125;-9.299464;L;3;20.09;21.5742;20.577896
"0505150401";Pagliarini;257.8735;-23.123749;258.0406;-23.125639;L;2;20.74;22.2242;20.324858
"0780760201";"2004 FZ15";42.043217;42.458874;42.350216;42.45035;L;4;19.49;20.9742;20.652039
"0820460101";"2004 FC127";178.10356;3.9557896;178.14339;3.9442863;L;2;21.01;22.4942;20.675531
"0302440301";Beckymasterson;333.46783;-17.05712;333.53476;-17.015068;L;4;18.76;20.2442;20.203733
"0083000301";"5101 T-3";170.65065;5.4213686;170.77539;5.411081;L;2;19.29;20.7742;19.421833
"0110980201";"1998 KX38";190.9569;-0.29963326;191.11964;-0.4467684;L;4;19.46;20.9442;20.169094
"0302352301";"1998 QL75";149.69469;2.2993867;149.72173;2.2977812;L;2;20.56;22.0442;20.296118
"0744500401";"1998 SE149";65.306366;19.509157;65.37789;19.51114;L;2;20.35;21.8342;20.4453
"0795711701";"1999 CX49";263.06967;-27.50938;263.17017;-27.52079;L;2;19.69;21.1742;21.237051
"0504940401";"1999 RB39";266.27664;-28.584103;266.30533;-28.579136;L;2;19.57;21.0542;19.243166
"0110980201";"1999 RK76";190.94527;-0.21529372;191.13344;-0.29018894;L;4;19.69;21.1742;20.169094
"0302582201";"1999 RQ91";197.80849;-5.7118497;197.88527;-5.758604;L;2;20.13;21.6142;20.121971
"0650510301";"1999 SG12";23.21132;30.933496;23.554113;31.112165;L;2;19.26;20.7442;20.924715
"0760350601";"1999 TK184";345.73407;8.908015;346.06656;8.939496;L;2;20.48;21.9642;20.750143
"0780760201";"1999 TW207";42.33431;42.2853;42.590015;42.18258;L;4;19.18;20.6642;20.652039
"0652480201";"1999 XR78";43.560524;19.306093;43.87133;19.402992;L;2;20.83;22.3142;20.995527
"0505670101";"2000 FV9";266.18698;-28.939304;266.57358;-29.019041;L;3;20.52;22.0042;20.032873
"0811022901";"2000 OJ";83.49515;22.193691;83.640274;22.105534;L;2;20.49;21.9742;20.936459
"0721010401";"2000 QD83";261.8996;-14.329945;262.20502;-14.426431;L;3;20.02;21.5042;20.010845
"0306730301";"2000 QE89";162.82579;5.8815317;162.86714;5.854309;L;3;19.79;21.2742;20.113668
"0801680801";"2000 QM111";267.14606;-29.250917;267.26144;-29.238869;L;2;20.43;21.9142;20.230946
"0302353001";"2000 QS180";150.21524;1.9646226;150.23915;1.9603372;L;2;19.9;21.3842;19.648607
"0601670101";"2000 SL124";19.636929;3.4103112;19.834448;3.4980931;L;2;20.57;22.0542;20.787832
"0653040101";"2000 SD335";117.785194;17.699997;117.97756;17.673183;L;2;20.55;22.0342;20.684793
"0741160201";"2000 VC31";186.72426;12.482778;186.8214;12.494561;L;2;20.27;21.7542;20.780008
"0554600301";"2000 WV107";272.30188;-20.295303;272.3735;-20.26708;L;2;19.6;21.0842;19.773863
"0302352501";"2001 FG81";149.65248;1.6645095;149.68909;1.6674577;L;2;19.97;21.4542;20.316784
"0801683501";"2001 PJ25";268.0707;-29.419247;268.2002;-29.42116;L;2;20.37;21.8542;20.196384
"0691840101";"2001 QE57";333.24768;-17.292118;333.7239;-17.101639;L;2;20.1;21.5842;20.335546
"0301500101";"2001 SM307";64.981094;19.439617;65.43399;19.502546;L;2;20.67;22.1542;20.767122
"0725200101";"2001 TV77";338.43335;-26.071827;339.12485;-26.005209;L;3;20.23;21.7142;22.02682
"0201902401";"2001 UU44";312.1285;-17.803375;312.23373;-17.781883;L;2;20.31;21.7942;19.90227
"0744350301";"2001 VW11";10.937227;41.425014;10.932807;41.458755;L;2;19.67;21.1542;20.539614
"0203040101";"2001 VD71";271.01614;-29.93145;271.14197;-29.920662;L;2;18.65;20.1342;19.50873
"0111170101";"2001 XN60";98.31695;17.806448;98.76335;17.760538;L;3;19.56;21.0442;20.226475
"0782060101";"2001 XC153";55.18802;17.528446;55.263702;17.541027;L;2;20.29;21.7742;20.056938
"0724840301";"2001 XU240";174.76384;3.1051693;174.91318;3.0506744;L;2;20.65;22.1342;20.692152
"0402070301";"2001 YN51";199.93625;-11.46188;200.1644;-11.554828;L;4;20.67;22.1542;20.430317
"0801680401";"2001 YR124";266.3645;-29.804111;266.44858;-29.79768;L;2;20.34;21.8242;20.481499
"0654440401";"2002 CH222";311.74615;-17.854218;311.99286;-17.774908;L;2;20.47;21.9542;20.006327
"0801681201";"2002 CS311";267.37643;-29.292616;267.53952;-29.259209;L;2;20.44;21.9242;20.174835
"0203690101";"2002 GE82";9.529703;0.74784136;9.630198;0.8740326;L;4;19.06;20.5442;20.27663
"0302351301";"2002 LW6";150.16867;2.1015756;150.19778;2.0803325;L;2;20.6;22.0842;20.223475
"0820080501";"2003 RE12";191.90623;-3.6867154;191.91234;-3.6934783;L;4;20.42;21.9042;20.299656
"0747390143";"2004 VE61";16.563896;0.17075387;16.574999;0.17034094;L;2;20.61;22.0942;20.239685
"0201230201";"1998 RQ50";47.489525;17.074806;47.554623;17.081448;L;2;20.34;21.8242;20.019402
"0203610501";"1999 JJ53";43.844185;9.298883;43.953102;9.311966;L;2;20.78;22.2642;21.071213
"0148740301";"1999 XC10";181.26993;35.590073;181.28008;35.543022;L;1;20.08;21.5642;19.670326
"0302582201";"2000 DT79";197.67845;-5.7853827;197.77235;-5.820668;L;2;20.12;21.6042;20.121971
"0727761301";"2000 DJ103";284.14468;-37.85057;284.26605;-37.909054;L;2;20.76;22.2442;20.46279
"0801680601";"2000 PB10";266.72406;-29.713636;266.86417;-29.710932;L;2;19.84;21.3242;20.275906
"0601950101";"2000 UW68";282.51562;-23.735762;282.819;-23.694487;L;2;20.84;22.3242;20.562449
"0693820101";"2000 VY17";198.20114;-1.268932;198.35196;-1.295701;L;2;21.05;22.5342;20.921854
"0129121101";"2000 YL124";62.38013;17.095951;62.473976;17.115206;L;2;19.89;21.3742;19.409735
"0504940101";"2001 JE2";266.6646;-28.628489;266.6745;-28.629845;L;2;19.63;21.1142;19.239006
"0302582201";"2001 XW206";197.65013;-5.8038163;197.83453;-5.8399315;L;2;20.21;21.6942;20.121971
"0675471801";"2002 AZ18";323.59863;-13.455599;323.65033;-13.455639;L;2;20.15;21.6342;19.685972
"0611181901";"2002 AQ52";83.76328;22.109943;83.81611;22.108759;L;2;20.56;22.0442;20.68855
"0502091601";"2002 EW110";139.04663;16.26888;139.44002;16.188675;L;4;20.64;22.1242;20.20809
"0763140101";"2002 JK22";266.3785;-29.77985;266.65247;-29.93788;L;3;19.34;20.8242;20.672943
"0203361101";"2002 KK6";150.01064;2.6513739;150.03618;2.5944269;L;2;20.91;22.3942;20.67841
"0675140101";"2002 QF9";186.37807;12.715831;186.51266;12.591658;L;2;19.97;21.4542;20.264332
"0203360701";"2002 TU290";150.26775;2.382771;150.30762;2.3429074;L;2;20.49;21.9742;20.546822
"0747440133";"2003 QT32";26.840502;-0.31389818;26.84928;-0.29745585;L;4;18.47;19.9542;20.302694
"0747440140";"2003 QT32";26.905144;-0.19116426;26.912628;-0.17680778;L;2;18.46;19.9442;20.296017
"0203360101";"2003 QA76";150.6114;2.694886;150.63474;2.6694453;L;2;20.47;21.9542;20.5185
"0747400101";"2003 QX79";17.841238;-0.44230813;18.230726;-0.2967489;L;2;20.2;21.6842;20.29133
"0747390146";"2003 RN6";17.40192;0.14298467;17.418541;0.14444709;L;2;20.43;21.9142;20.24163
"0744500201";"2003 SL150";65.56031;19.544891;65.69288;19.580542;L;2;20.52;22.0042;20.37036
"0556210201";"2003 SD306";1.3856792;-8.772047;1.4194919;-8.753433;L;2;19.64;21.1242;19.855104
"0147800201";"2003 UY256";54.726246;9.912667;55.0891;10.017666;L;2;20.23;21.7142;20.198774
"0111170101";"2004 RE42";98.21293;17.864588;98.70016;17.890808;L;3;20.33;21.8142;20.226475
"0782520301";"2004 TE333";155.84848;19.979649;156.11002;19.95039;L;2;20.26;21.7442;20.819603
"0793183501";Pluto;290.45386;-21.192501;290.4627;-21.192162;L;2;14.7;16.1842;21.147602
